"ID"|"FIRST_NAME"|"LAST_NAME"|"GENDER"|"AGE"|"OCCUPATION"|"MARITALSTATUS_OUT"|"SALARY_OUT"|"ADDRESS"|"CITY"|"STATE"|"ZIP"|"PHONE"|"ALT_PHONE"|"EMAIL"|"SUBDATE"|"NUMBER_OF_RENTALS"
3457|||M|"25-34"|Writer|"0 - Single"|"100,000-149,999"|"5 E 39th Ave"|||"47305"|"765-522-4575"|"656-688-1616"|danyel.tymeson@hotmail.com|"2010-05-20T00:00:00.000Z"|967
3398|||M|"18-24"|Writer|"0 - Single"|> 200,000|"14380 Route 38 #42"|||"96817"|"808-528-7463"|"987-336-5005"|kpratkahotmail.com|"2014-10-05T00:00:00.000Z"|924
3316|||M|Under 18|Unemployeed|"0 - Single"|"0"|"938 W Shaw Ave"|||"77520"|"281-577-4288"|"879-412-8684"|wen_arancibia@gmail.com|"2010-08-03T00:00:00.000Z"|453
3298|||M|Under 18|K-12 Student|"0 - Single"|"0"|"6 Albion Rd"|||"45202"|"513-824-7632"|"489-751-2125"|natasha@alires.com|"2008-01-09T00:00:00.000Z"|119
3290|||M|"25-34"|Sales/Marketing|"0 - Single"|"100,000-149,999"|"2 S Washington St"|||"48329"|"248-537-5720"|"108-919-2014"|oliva.wreath@cox.net|"2015-09-15T00:00:00.000Z"|848
3276|||M|"25-34"|Writer|"0 - Single"|"150,000-199,999"|"7 Vineyard Ave"|||"75215"|"214-252-4879"|"248-611-8051"|naida_pinn@pinn.com|"2014-04-04T00:00:00.000Z"|945
3257|||M|"25-34"|Sales/Marketing|"0 - Single"|< 50,000|"85 Hammond Dr"|||"49348"|"269-490-3612"|"768-925-1846"|ftitch@titch.com|"2012-08-31T00:00:00.000Z"|757
3230|||M|"35-44"|Self-Employed|"0 - Single"|< 50,000|"13885 Camino Ruiz #64"|||"15106"|"412-964-2413"|"934-136-1080"|noma@yahoo|"2008-04-07T00:00:00.000Z"|418
3198|||M|"25-34"|Programmer|"0 - Single"|"50,000-99,999"|"38 W 57th St"|||"98837"|"509-544-5"|"404-101-2729"|desirae_tesar@hotmail|"2014-03-14T00:00:00.000Z"|495
3103|||M|"25-34"|Writer|"0 - Single"|"150,000-199,999"|"98 Rose St #95"|||"16501"|"814-741-8485"|"653-162-7376"|kasha.wanke@gmail.com|"2013-05-12T00:00:00.000Z"|184
3053|||F|"25-34"|Clerical/Admin|"0 - Single"|"100,000-149,999"|"726 Newbury St #6561"|||"19007"|"215-414"|"780-668-5636"|beverley.wheless@yahoo.com|"2010-09-08T00:00:00.000Z"|699
3019|||M|"50-55"|Programmer|"0 - Single"|< 50,000|"45638 Edison Dr #1"|||"59802"|"406-667-"|"480-289-9448"|katerine|"2007-05-28T00:00:00.000Z"|834
2997|||F|"35-44"|Self-Employed|"0 - Single"|"100,000-149,999"|"216 S Main St"|||"10018"|"212-659-7652"|"615-654-5168"|kiley_altstatt@yahoo.com|"2007-09-03T00:00:00.000Z"|777
2970|||M|"18-24"|College/Grad Student|"0 - Single"|> 200,000|"342 York Rd"|||"44115"|"216-234-8764"|"679-719-6503"|gweishaar@weishaar.org|"2011-02-13T00:00:00.000Z"|556
2873|||F|"18-24"|College/Grad Student|"0 - Single"|"100,000-149,999"|"6202 Dequindre Rd"|||"68505"|"402-908-1352"|"811-245-4944"|vesta_taublee@yahoo.com|"2007-12-18T00:00:00.000Z"|543
2858|||F|Under 18|K-12 Student|"0 - Single"|"0"|"189 Batavia Farm Rd"|||"19320"|"610-518-8972"|"939-233-2843"|david_trenton@yahoo.com|"2014-08-18T00:00:00.000Z"|292
2822|||M|"50-55"|Executive/Managerial|"0 - Single"|"150,000-199,999"|"81628 Lake Lizzie Dr"|||"11102"|"718-335-2536"|"803-963-6080"|ester@tchakian.org|"2009-07-29T00:00:00.000Z"|950
2665|||M|"35-44"|Lawyer|"0 - Single"|"100,000-149,999"|"3 Valmont Rd"|||"29201"|"803-474-4666"|"683-890-9374"|heather_apadoca@aol.com|"2014-05-18T00:00:00.000Z"|418
2664|||M|"35-44"|Executive/Managerial|"0 - Single"|> 200,000|"781 Nw 79th Ave"|||"19072"|"610-611-9648"|"42-881-4134"|jama_wolden@gmail.com|"2013-04-27T00:00:00.000Z"|658
2584|||F|"56+"|Academic/Educator|"0 - Single"|< 50,000|"61 Edwards Rd"|||"47421"|"812-960-8800"|"250-360-4294"|precious|"2008-09-20T00:00:00.000Z"|951
2572|||M|"35-44"|Sales/Marketing|"0 - Single"|< 50,000|"64366 N Monroe St"|||"50315"|"515-459-4680"|"324-208-7636"|jacqui_parriera@yahoo|"2012-09-05T00:00:00.000Z"|713
2563|||M|"45-49"|Retired|"0 - Single"|"100,000-149,999"|"2488 N Front St"|||"34748"|"352-412-8128"|"957-652-1011"|ewhitebear@whitebear.org|"2013-05-21T00:00:00.000Z"|765
2533|||F|"25-34"|Clerical/Admin|"0 - Single"|"50,000-99,999"|"919 Woodland Ave"|||"69361"|"308-983-2880"|"777-122-5759"|vivien_ardito@ardito.org|"2009-04-16T00:00:00.000Z"|237
2447|||M|"25-34"|Sales/Marketing|"0 - Single"|"100,000-149,999"|"9669 40th Ave Sw"|||"01104"|"413-601-1839"|"813-687-4388"|pamila_anzures@anzures.com|"2010-03-23T00:00:00.000Z"|140
2433|||M|"25-34"|College/Grad Student|"0 - Single"|"150,000-199,999"|"1 Hanover Rd"|||"06901"|"203-215-8403"|"255-316-9505"|ralber@yahoo.com|"2012-07-17T00:00:00.000Z"|604
2418|||F|Under 18|K-12 Student|"0 - Single"|"0"|"37035 Little River Tpke"|||"68134"|"402-342-8378"|"102-793-275"|verda.parthemore@yahoo.com|"2011-07-21T00:00:00.000Z"|164
2360|||M|"50-55"|Doctor/Health Care|"0 - Single"|"100,000-149,999"|"688 Moran St"|||"80221"|"303-273-2168"|"113-390-4006"|""|"2013-02-14T00:00:00.000Z"|365
2304|||M|"45-49"|Programmer|"0 - Single"|"150,000-199,999"|"4123 Merced St #2914"|||"01527"|"508-471-6611"|"793-722-3182"|pamila.walser@gmail.com|"2010-10-05T00:00:00.000Z"|381
2296|||F|"25-34"|Doctor/Health Care|"0 - Single"|> 200,000|"2 Se 176th Pl"|||"63045"|"314-563-2195"|"364-78-3346"|suzan.walth@walth.org|"2009-07-26T00:00:00.000Z"|220
3180|||M|"25-34"|Sales/Marketing|"0 - Single"|"150,000-199,999"|"3477 Everett Ave"|||"08014"|"856-254-5547"|"214-450-8461"|noma.petroff@petroff.org|"2015-01-26T00:00:00.000Z"|631
2352|||M|"50-55"|Retired|"0 - Single"|> 200,000|"80 Airline Dr"|||"07652"|"201-690-4775"|"762-563-8931"|tena.paponetti@cox.net|"2013-06-26T00:00:00.000Z"|699
2199|||M|Under 18|K-12 Student|"0 - Single"|"0"|"548 Nabell Ave #2185"|||"02116"|"617-268-9529"|"228-263-1731"|utamburino@aol.com|"2013-10-23T00:00:00.000Z"|613
4227|||M|"25-34"|Unemployeed|"0 - Single"|"50,000-99,999"|"40224 Welsh Rd"|||"90067"|"310-981-8678"|"5-336-2546"|delphine_abolafia@aol.com|"2013-03-10T00:00:00.000Z"|612
4207|||M|"35-44"|Academic/Educator|"0 - Single"|> 200,000|"4010 Westchester Dr"|||"91436"|"818-322-6825"|"32-770-4962"|jewell@hotmail.com|"2015-05-02T00:00:00.000Z"|354
4026|||M|"25-34"|Executive/Managerial|"0 - Single"|> 200,000|"80839 W 9th St #5"|||"94801"|"510-347-1577"|"831-956-8937"|twint@cox.net|"2008-01-15T00:00:00.000Z"|594
3984|||M|"25-34"|Executive/Managerial|"0 - Single"|> 200,000|"8368 Gunnison St"|||"94559"|"707-287-3557"|"663-877-7567"|herma_aurich@hotmail.com|"2009-03-25T00:00:00.000Z"|376
3786|||F|"25-34"|Other|"0 - Single"|< 50,000|"26046 Marine St"|||"90670"|"562-975-5104"|"741-800-1343"|""|"2015-05-26T00:00:00.000Z"|873
3695|||M|"25-34"|Artist|"0 - Single"|> 200,000|"53 N French Rd"|||"91605"|"818-476-6460"|"486-847-980"|bula@yahoo.com|"2013-01-23T00:00:00.000Z"|324
3689|||M|"25-34"|Other|"0 - Single"|> 200,000|"51 Trabold Rd"|||"91105"|"626-300-5929"|"453-952-9884"|yonaol.com|"2009-06-30T00:00:00.000Z"|810
3113|||M|"25-34"|K-12 Student|"0 - Single"|"150,000-199,999"|"2 E 81st St"|||"93291"|"559-411-9473"|"500-216-1366"|riley|"2009-04-06T00:00:00.000Z"|884
3087|||F|Under 18|Academic/Educator|"0 - Single"|"0"|"42 Clark Rd #1"|||"95407"|"707-8"|"877-531-4382"|""|"2009-08-03T00:00:00.000Z"|211
3003|||M|"18-24"|Scientist|"0 - Single"|> 200,000|"4 W Lynford Rd"|||"92673"|"949-778-1692"|"464-547-4428"|tod.tartamella@yahoo.com|"2007-02-16T00:00:00.000Z"|893
2967|||M|"25-34"|Other|"0 - Single"|"100,000-149,999"|"6498 E Charleston Blvd"|||"94577"|"510-416-4802"|"710-871-1270"|""|"2009-01-25T00:00:00.000Z"|523
2617|||F|"45-49"|Scientist|"0 - Single"|"50,000-99,999"|"76 N Elston Ave"|||"93012"|"805-428-5782"|"308-495-1291"|nichelle@aievoli.org|"2015-06-05T00:00:00.000Z"|788
2341|||M|"56+"|Academic/Educator|"0 - Single"|< 50,000|"1 Old York Rd"|||"93454"|"805-456-2695"|"743-493-5234"|violette.washmuth@cox.net|"2013-01-27T00:00:00.000Z"|622
4069|||"1"|"35-44"|Scientist|"0 - Single"|"150,000-199,999"|"43957 Hazel St"|||"48150"|"734-820-9415"|"571-830-1547"|strembley@cox.net|"2008-01-07T00:00:00.000Z"|533
3332|||"1"|"25-34"|Executive/Managerial|"0 - Single"|< 50,000|"407 Rochelle Dr"|||"21740"|"301-206-8"|"721-636-7105"|seth.purswell@purswell.org|"2012-04-02T00:00:00.000Z"|689
3578|||"1"|"50-55"|Clerical/Admin|"0 - Single"|> 200,000|"173 7th Ave"|||"92054"|"760-652-8755"|"518-602-6127"|stafelski@tafelski.com|"2007-09-21T00:00:00.000Z"|562
3538|||"1"|"35-44"|Other|"0 - Single"|> 200,000|"78 Columbus St"|||"94545"|"510-278-3303"|"680-680-4064"|shanelle_altringer@cox.net|"2010-04-24T00:00:00.000Z"|543
2776|||"1"|"25-34"|Sales/Marketing|"0 - Single"|< 50,000|"557 Tennyson St"|||"91942"|"619-297-8208"|"172-563-6497"|shila.twinam@cox.net|"2011-12-21T00:00:00.000Z"|926
2422|||"0"|"50-55"|Homemaker|"0 - Single"|"100,000-149,999"|"19 N Bentz St"|||"83402"|"208-407"|"620-564-4210"|marylynn.alford@alford.com|"2015-08-24T00:00:00.000Z"|123
4009|||"1"|"18-24"|Executive/Managerial|"0 - Single"|"150,000-199,999"|"46533 E Centre St"|||"52240"|"319-684-"|"783-639-3267"|armida.periera@hotmail.com|"2009-01-21T00:00:00.000Z"|573
3132|||"1"|"35-44"|Executive/Managerial|"0 - Single"|> 200,000|"6551 Greene St"|||"85016"|"602-940-9539"|"33-124-7278"|leonatheden.com|"2012-08-27T00:00:00.000Z"|123
3001|||"1"|"18-24"|College/Grad Student|"0 - Single"|"150,000-199,999"|"933 Victory Ave"|||"11204"|"718-337-8783"|"425-599-6447"|caroline_wnorowski@gmail.com|"2016-01-27T00:00:00.000Z"|914
2964|||"1"|"25-34"|Technical/Engineer|"0 - Single"|"100,000-149,999"|"68384 N Monroe St"|||"27403"|"336"|"352-7-5572"|almeta@aol.com|"2008-05-14T00:00:00.000Z"|764
2669|||"1"|"45-49"|Other|"0 - Single"|"150,000-199,999"|"99168 E Evelyn Ave"|||"48067"|"248-870-6158"|"358-274-3504"|charmain.panzella@gmail.com|"2009-09-06T00:00:00.000Z"|896
2603|||"1"|"25-34"|Technical/Engineer|"0 - Single"|< 50,000|"44 W Sedgley Ave"|||"55101"|"651-872-7071"|"536-50-6051"|armida.tolly@aol.com|"2014-07-15T00:00:00.000Z"|353
2591|||"1"|"18-24"|Academic/Educator|"0 - Single"|< 50,000|"42 Us Highway 111"|||"53081"|"920-591"|"527-944-3315"|atasler@tasler.org|"2014-09-20T00:00:00.000Z"|132
2511|||"1"|"25-34"|Executive/Managerial|"0 - Single"|< 50,000|"566 New Circle Rd Ne"|||"67037"|"316-307-5053"|"197-819-6148"|alexis.teverbaughhotmail.com|"2008-12-14T00:00:00.000Z"|43
2416|||"1"|"45-49"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"43 College Dr"|||"80601"|"303-802-6459"|"692-714-5711"|aarent@aol|"2010-07-16T00:00:00.000Z"|741
2244|||"1"|Under 18|K-12 Student|"0 - Single"|"0"|"908 Pond Rd"|||"85017"|"602-614-3512"|"613-917-9790"|libbie.arostegui@hotmail.com|"2008-11-13T00:00:00.000Z"|261
2235|||"1"|Under 18|K-12 Student|"0 - Single"|"0"|"410 N Brand Blvd"|||"19130"|"215-354-3989"|"644-829-1597"|aanglum|"2010-09-03T00:00:00.000Z"|601
3867|||"1"|"35-44"|Clerical/Admin|"0 - Single"|"100,000-149,999"|"87975 21st Ave S #2"|||"08854"|"732-286-7891"|"670-627-4388"|leilani|"2007-04-08T00:00:00.000Z"|700
2905|||"1"|"35-44"|Technical/Engineer|"0 - Single"|"100,000-149,999"|"974 Ralph St"|||"07205"|"908-55"|"108-367-4051"|lwhitler@yahoo.com|"2007-10-29T00:00:00.000Z"|284
2742|||"1"|"25-34"|Technical/Engineer|"0 - Single"|> 200,000|"4 Magnolia Ave"|||"92802"|"714-518-5007"|"317-569-2476"|lulu.atwell@yahoo.com|"2008-06-19T00:00:00.000Z"|770
3796|||"1"|"45-49"|Sales/Marketing|"0 - Single"|> 200,000|"66049 New York Ave Nw"|||"53214"|"414-699-6436"|"748-276-6206"|mtorkildsen@yahoo.com|"2010-05-08T00:00:00.000Z"|343
3586|||"1"|"35-44"|Writer|"0 - Single"|< 50,000|"32 Cook Ave"|||"10017"|"212-2"|"180-252-7440"|marcy_palazzi@palazzi.com|"2009-03-04T00:00:00.000Z"|136
3573|||"1"|Under 18|K-12 Student|"0 - Single"|"0"|"22301 N Westshore Blvd"|||"18705"|"570-402-2187"|"544-587-5765"|maude@cox.net|"2013-06-09T00:00:00.000Z"|133
3557|||"1"|"18-24"|Customer Service|"0 - Single"|"50,000-99,999"|"6676 Hanover Sq"|||"19103"|"215-960-6075"|"584-222-8847"|muriel_pulgarin@pulgarin.org|"2010-10-06T00:00:00.000Z"|665
2634|||"1"|"56+"|Academic/Educator|"0 - Single"|> 200,000|"9098 B Wilson Rd #8"|||"60191"|"630-933-9570"|"368-572-2374"|mikaela_abeb@abeb.com|"2007-04-09T00:00:00.000Z"|220
2585|||"1"|"45-49"|Scientist|"0 - Single"|> 200,000|"45949 Pomona Blvd"|||"02903"|"401-823-5337"|"38-216-2107"|matha@yahoo.com|"2013-02-12T00:00:00.000Z"|972
3699|||"0"|"56+"|Clerical/Admin|"0 - Single"|> 200,000|"465 Joanbridge St"|||"45840"|"419-731-5991"|"31-232-4561"|""|"2012-03-25T00:00:00.000Z"|528
3246|||"0"|"35-44"|Academic/Educator|"0 - Single"|"100,000-149,999"|"277 Johnson Ferry Road"|||"27403"|"336-833-2985"|"148-576-9262"|andre_panzica@panzica.com|"2008-01-19T00:00:00.000Z"|489
2804|||"0"|"35-44"|Other|"0 - Single"|> 200,000|"8921 Shipyard St"|||"21234"|"410-499-1092"|"928-542-4570"|coletta_twilligear@gmail.com|"2011-01-13T00:00:00.000Z"|567
2657|||"0"|Under 18|K-12 Student|"0 - Single"|"0"|"6593 S 7th St"|||"70769"|"225-469-"|"30-367-7462"|atimber@cox.net|"2014-04-07T00:00:00.000Z"|726
2548|||"0"|"35-44"|Doctor/Health Care|"0 - Single"|"50,000-99,999"|"72617 National Plac"|||"19103"|"215-456-9635"|"646-860-6737"|cathie.wenzell@gmail.com|"2012-09-19T00:00:00.000Z"|696
2540|||"0"|"45-49"|Doctor/Health Care|"0 - Single"|"50,000-99,999"|"9 W 7th St"|||"01540"|"508-444-2551"|"975-624-9632"|""|"2013-06-07T00:00:00.000Z"|184
2285|||"0"|Under 18|K-12 Student|"0 - Single"|"0"|"493 Laredo St"|||"17043"|"717-785-5956"|"791-94-812"|alleen.poetker@poetker.org|"2014-12-30T00:00:00.000Z"|286
2797|||"0"|"25-34"|Executive/Managerial|"0 - Single"|< 50,000|"99 8th St"|||"92054"|"760-255-4158"|"52-861-3295"|charline@cox.net|"2007-11-10T00:00:00.000Z"|865
2195|||M|Under 18|K-12 Student|"0 - Single"|"0"|"9 Interstate 45 S #801"|||"21403"|"410-540-8332"|"471-179-9284"|nomapeppard.com|"2012-02-28T00:00:00.000Z"|97
2193|June|Hegedus|M|Under 18|K-12 Student|"0 - Single"|"0"|"44 Metro Dr #604"|||"97212"|"503-579-9425"|"989-505-5323"|june@hotmail.com|"2011-08-15T00:00:00.000Z"|869
2165|Jeanna|Verbasco|M|"25-34"|Executive/Managerial|Married|"100,000-149,999"|"24138 Varick St"|||"11704"|"631-"|"389-431-6812"|jeanna.verbasco@cox.net|"2008-07-06T00:00:00.000Z"|19
2142|Takako|Furler|F|"45-49"|Sales/Marketing|Married|> 200,000|"78823 W Gore Blvd"|||"77301"|"936-64"|"474-298-7406"|takako_furler|"2007-09-30T00:00:00.000Z"|621
2116|Randy|Downie|M|"18-24"|College/Grad Student|Married|"150,000-199,999"|"76 32nd Ave"|||"97030"|"503-332-6529"|"103-516-8653"|randy.downie@aol.com|"2008-12-02T00:00:00.000Z"|86
2111|Kaleigh|Zeringue|M|"56+"|Retired|Married|> 200,000|"7 Industry Dr"|||"19033"|"610-57"|"66-861-9625"|kaleigh.zeringue@hotmail.com|"2010-11-11T00:00:00.000Z"|757
2086|Nicky|Librandi|M|"35-44"|Sales/Marketing|Married|"150,000-199,999"|"9000 34th St Ne"|||"10021"|"212-502-2040"|"893-166-8397"|nicky@aol.com|"2012-06-15T00:00:00.000Z"|445
2076|Paz|Duriga|M|"18-24"|College/Grad Student|Married|> 200,000|"5876 W Pioneer Dr"|||"79601"|"325-222-8419"|"973-20-6024"|paz.duriga@aol.com|"2015-12-27T00:00:00.000Z"|314
2074|Galina|Lindell|M|"18-24"|College/Grad Student|Married|> 200,000|"35 Hamilton Ave #6"|||"60521"|"630-759-4031"|"728-981-1287"|galina_lindell@hotmail.com|"2013-10-29T00:00:00.000Z"|791
2044|Tempie|Nesbeth|F|"45-49"|Other|Married|"50,000-99,999"|"27 3rd St"|||"98602"|"509-976-3045"|"120-922-2302"|tnesbeth@nesbeth.com|"2009-05-08T00:00:00.000Z"|742
2033|Rachele|Hurlbut|F|"45-49"|Writer|Married|"50,000-99,999"|"27113 N Oakley Ave"|||"45439"|"937-516-6519"|"784-157-2491"|rachele|"2016-04-16T00:00:00.000Z"|439
2023|Georgetta|Detzler|M|"18-24"|College/Grad Student|Married|> 200,000|"7960 W Sleske Ct"|||"45439"|"937-302-2215"|"279-612-7411"|georgetta.detzler@cox.net|"2009-04-17T00:00:00.000Z"|884
1980|Estela|Lovetinsky|M|"35-44"|Executive/Managerial|Married|"150,000-199,999"|"80 S Western Ave #4"|||"97232"|"503-970-1640"|"880-990-9441"|elovetinsky@cox.net|"2009-09-13T00:00:00.000Z"|406
1945|Palma|Neering|M|"25-34"|Writer|Married|"100,000-149,999"|"85276 E Silver Lake Rd S"|||"46402"|"219-618-6867"|"346-807-3615"|pneering@aol.com|"2013-11-28T00:00:00.000Z"|855
1938|Seth|Everette|F|"25-34"|Artist|Married|"100,000-149,999"|"3 Main St"|||"70130"|"504-461-3486"|"200-150-3915"|seth.everette@aol.com|"2008-06-08T00:00:00.000Z"|691
1916|Daniella|Desiderio|M|"45-49"|Executive/Managerial|Married|"100,000-149,999"|"837 Via Contenta"|||"61704"|"309-498-7622"|"612-677-6100"|daniella@desiderio.org|"2011-06-28T00:00:00.000Z"|541
1894|Shani|Velardo|F|"35-44"|Executive/Managerial|Married|> 200,000|"3 Us Highway 50"|||"10550"|"914-675-7312"|"564-36-6782"|shani@velardo.org|"2016-04-17T00:00:00.000Z"|506
1808|Desirae|Eld|F|"18-24"|College/Grad Student|Married|< 50,000|"8970 Leland Ave"|||"02746"|"508-653-"|"184-144-3900"|desirae.eld@eld.com|"2010-04-17T00:00:00.000Z"|336
1796|Gaynell|Isabella|M|"50-55"|Lawyer|Married|"100,000-149,999"|"1 White Pond Dr"|||"10013"|"212-826-4952"|"236-171-1383"|gaynell@gmail|"2010-08-19T00:00:00.000Z"|732
1761|Devora|Chilsom|M|"35-44"|Other|Married|"50,000-99,999"|"19 Park St"|||"60202"|"847-718-6430"|"303-377-8134"|devora_chilsom@hotmail.com|"2012-10-11T00:00:00.000Z"|460
1755|Karey|Nazarian|F|"18-24"|College/Grad Student|Married|"50,000-99,999"|"89 Cedar St #948"|||"24541"|"434-246-7866"|"345-822-6584"|knazarian@cox.net|"2009-04-27T00:00:00.000Z"|24
1712|Francie|Dougharity|M|"25-34"|Other|Married|"100,000-149,999"|"55 W Airport Fwy"|||"10001"|"212-924-7973"|"468-640-5111"|francie_dougharity@hotmail.com|"2014-02-24T00:00:00.000Z"|961
1671|Richelle|Harding|M|"35-44"|Other|Married|"150,000-199,999"|"1502 Wyoming Ave"|||"18704"|"570-858-4325"|"935-691-4907"|richelle_harding@gmail.com|"2012-10-28T00:00:00.000Z"|174
1547|Renda|Cornes|M|"56+"|Retired|Married|"150,000-199,999"|"67261 Lloyd Rd"|||"48211"|"313-868-6229"|"771-590-9926"|rcornes@yahoo.com|"2008-09-03T00:00:00.000Z"|276
1507|Oliva|Davidsmeyer|M|"35-44"|Technical/Engineer|Married|"100,000-149,999"|"696 Port Reading Ave"|||"10952"|"845-826-1"|"533-771-4101"|oliva_davidsmeyer@yahoo|"2009-01-23T00:00:00.000Z"|377
1480|Noemi|Defaber|M|"25-34"|Writer|Married|"50,000-99,999"|"74 Via Colinas"|||"15222"|"412-3"|"578-84-1413"|ndefaber@aol.com|"2010-10-13T00:00:00.000Z"|158
1475|Rosemarie|Demarinis|F|"25-34"|Artist|Married|> 200,000|"18590 Tarrytown Rd"|||"59101"|"406-425-4607"|"114-764-3177"|rdemarinis@demarinis.com|"2009-12-29T00:00:00.000Z"|798
1440|Rocky|Rakers|M|"35-44"|Programmer|Married|"100,000-149,999"|"376 S Broadway St"|||"55402"|"612-2"|"539-437-212"|rocky_rakers@aol.com|"2007-06-03T00:00:00.000Z"|686
1430|Deborah|Helfgott|M|"18-24"|College/Grad Student|Married|< 50,000|"938 Decatur Ave"|||"32792"|"407-721-6960"|"348-550-4575"|deborah.helfgott@gmail.com|"2015-05-20T00:00:00.000Z"|550
1395|Jocelyn|Frilling|M|"25-34"|Artist|Married|< 50,000|"65506 Red Lion Rd #1021"|||"96815"|"808-792-3716"|"445-664-1978"|jocelynfrilling.org|"2007-06-03T00:00:00.000Z"|665
1386|Vasiliki|Reiswig|F|"25-34"|Other|Married|"150,000-199,999"|"4 E 2nd St"|||"99801"|"907-330-8579"|"125-482-4170"|vasiliki@gmail.com|"2016-02-24T00:00:00.000Z"|460
1381|Jerica|Eve|M|"18-24"|Lawyer|Married|"100,000-149,999"|"712 Aaron Ave"|||"72032"|"501-847-3409"|"18-950-1389"|jerica@cox.net|"2013-09-07T00:00:00.000Z"|-4
1320|Nancie|Radican|M|"25-34"|College/Grad Student|Married|< 50,000|"3240 Saint Marks Ct"|||"10022"|"212-985-9551"|"757-488-9950"|nradican@yahoo.com|"2009-06-18T00:00:00.000Z"|422
1309|Rex|Fahrney|M|"25-34"|Sales/Marketing|Married|"150,000-199,999"|"67 S La Cienega Blvd #32"|||"33172"|"305-73"|"403-179-1728"|rex.fahrney@fahrney.org|"2014-09-29T00:00:00.000Z"|591
1301|Thresa|Foulds|F|"25-34"|Artist|Married|> 200,000|"7447 Travis St"|||"45044"|"513-93"|"794-720-1329"|tfoulds@cox|"2008-10-07T00:00:00.000Z"|594
1297|Bernice|Catrini|M|"25-34"|Executive/Managerial|Married|"100,000-149,999"|"230 Bannock St"|||"60640"|"773-565-2048"|"368-603-9460"|bernice@aol.com|"2010-03-18T00:00:00.000Z"|81
1291|Isreal|Yeager|F|"35-44"|Other|Married|< 50,000|"34718 N 18th Pl"|||"83705"|"208-984-1"|"357-414-301"|iyeager@cox.net|"2010-09-11T00:00:00.000Z"|947
1288|Elmira|Entin|F|"35-44"|Unemployeed|Married|"150,000-199,999"|"7601 W Monroe St #74"|||"19096"|"610-327-9601"|"78-191-1835"|eentin@entin.com|"2013-09-03T00:00:00.000Z"|65
1279|Jamika|Cheng|M|"35-44"|Academic/Educator|Married|"100,000-149,999"|"956 Dunksferry Rd"|||"32804"|"407-768-4537"|"200-156-2626"|jamika@gmail.com|"2014-11-27T00:00:00.000Z"|690
1269|Vashti|Yankovitch|F|"56+"|Retired|Married|< 50,000|"4 W 7th St"|||"72903"|"479-"|"290-621-5658"|vashti|"2013-04-12T00:00:00.000Z"|838
1262|Burl|Contrerras|M|"25-34"|College/Grad Student|Married|> 200,000|"99 W Sleske Ct #5795"|||"19125"|"215-544-1657"|"425-185-5809"|burl.contrerras@cox.net|"2014-06-17T00:00:00.000Z"|131
1226|Gloria|Duroseau|M|"18-24"|Writer|Married|"100,000-149,999"|"7315 Industry Ln #922"|||"10310"|"718-658-7478"|"878-495-7327"|gloria.duroseau@cox.net|"2009-01-19T00:00:00.000Z"|414
1164|Georgiana|Lanni|F|"25-34"|Unemployeed|Married|< 50,000|"5 Nebel St"|||"10001"|"212-659-6289"|"826-479-6429"|georgiana_lanni@hotmail.com|"2015-07-14T00:00:00.000Z"|45
1132|Kathryne|Cliff|M|"18-24"|Programmer|Married|> 200,000|"96065 Alabama Ave"|||"85040"|"602-900-"|"833-890-3303"|kathryne.cliff@hotmail.com|"2014-05-07T00:00:00.000Z"|126
1128|Gerald|Lerra|M|"25-34"|Academic/Educator|Married|"50,000-99,999"|"79051 Fellowship Rd"|||"30083"|"770-540-2927"|"677-809-821"|glerra@yahoo.com|"2013-06-23T00:00:00.000Z"|137
1075|Shelby|Lint|F|"25-34"|Doctor/Health Care|Married|"50,000-99,999"|"83 N 5th Ave #40"|||"47715"|"812-242-3802"|"484-91-2002"|shelby@cox.net|"2009-05-02T00:00:00.000Z"|744
1061|Echo|Ruyle|M|"45-49"|Other|Married|< 50,000|"2385 E 6th #9"|||"11354"|"718-610-5100"|"152-803-3411"|eruyle@cox.net|"2011-10-07T00:00:00.000Z"|207
1037|Roselia|Cygrymus|M|"45-49"|Executive/Managerial|Married|"150,000-199,999"|"6 J St"|||"04769"|"207-"|"281-240-4755"|""|"2007-06-14T00:00:00.000Z"|190
1035|Paulette|Nelke|M|"18-24"|Artist|Married|"150,000-199,999"|"53746 Greenwich Ave"|||"43202"|"614-685-9171"|"805-732-9909"|paulette.nelkegmail.com|"2011-02-06T00:00:00.000Z"|730
976|Tomi|Lutchman|M|"35-44"|Sales/Marketing|Married|"50,000-99,999"|"65 S Main St #3"|||"70769"|"225-451-6303"|"797-771-3775"|tomi@hotmail|"2015-01-25T00:00:00.000Z"|806
947|Dakota|Caetano|M|"18-24"|Other|Married|"50,000-99,999"|"187 Nw 12th St"|||"55433"|"763-882-2032"|"992-307-9709"|dakota.caetano@yahoo.com|"2013-04-23T00:00:00.000Z"|423
932|Sallie|Lamaitre|F|"35-44"|Doctor/Health Care|Married|"50,000-99,999"|"88847 W Evans St"|||"99701"|"907-420-5612"|"394-992-3242"|sallie.lamaitre@lamaitre.com|"2011-12-13T00:00:00.000Z"|244
922|Dung|Cray|M|"56+"|Self-Employed|Married|"150,000-199,999"|"2645 S Robson #19"|||"21204"|"410-655-1849"|"532-865-2974"|dung|"2007-02-06T00:00:00.000Z"|54
